"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation"
"10/16/2024 15:58:12:733 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"421","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"423","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"425","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"426","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"422","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"424","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"427","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"428","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"429","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"433","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"431","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","1","79","0","0","0","0","20","0"
"430","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"432","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"434","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"435","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"437","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"436","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"438","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"439","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"440","0.5","1","0.5","20","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"441","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"442","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"444","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"443","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"447","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"445","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"446","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"448","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"449","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"451","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"450","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"452","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"454","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"453","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"455","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"457","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"456","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"459","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"458","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"460","0.5","1","0.5","20","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"461","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"463","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"462","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"465","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"464","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"466","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"467","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"469","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"470","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"468","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"472","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"471","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"473","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"476","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"475","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"474","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"477","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"478","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"481","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","18","24","19","19","0","6","4","5","5","0"
"479","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"482","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","16","19","22","23","0","5","8","3","4","0"
"483","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","18","20","18","24","0","6","2","8","4","0"
"480","0.5","1","0.5","20","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"484","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","20","17","25","18","0","3","5","4","8","0"
"485","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","22","21","23","14","0","4","3","6","7","0"
"486","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","24","18","17","21","0","10","4","3","3","0"
"487","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","24","18","16","22","0","5","6","4","5","0"
"488","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","19","22","18","21","0","4","4","7","5","0"
"490","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","19","25","19","17","0","6","6","3","5","0"
"489","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","22","22","22","14","0","4","7","5","4","0"
"491","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","28","18","20","14","0","6","2","6","6","0"
"492","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","23","14","26","17","0","6","7","6","1","0"
"493","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","23","25","16","16","0","3","9","2","6","0"
"494","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","11","22","27","20","0","5","7","5","3","0"
"497","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","23","20","18","19","0","6","6","4","4","0"
"495","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","23","23","16","18","0","4","4","4","8","0"
"496","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","25","19","17","19","0","6","5","5","4","0"
"498","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","16","26","18","20","0","3","6","4","7","0"
"499","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","22","17","23","18","0","6","4","5","5","0"
"500","0.5","1","0.5","20","false","0.002","0.2","100","20","2","250","0.2","500","19","16","22","23","0","5","6","6","3","0"
