"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-hyperperturbation"
"10/21/2024 08:11:12:867 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"75","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","40.125","47.35"
"72","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","40.725","17.85"
"76","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","79","0","1","0","0","20","0","0","204.7375","674.6"
"73","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","27.6375","14.4"
"78","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","40.4125","5.8"
"79","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","75","5","0","1","0","19","0","75.275","-81.5"
"80","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","78","2","0","0","0","20","0","61.4875","-49.1"
"86","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","4","74","2","0","1","0","19","0","101.45","-64.4"
"81","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","79","1","0","3","0","17","0","136.3125","61.45"
"87","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","212.0375","860"
"82","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","6.2875","212.95"
"84","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","78","1","1","0","0","20","0","0","211.65","292.45"
"83","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","19.4125","80.5"
"90","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.2375","165.1"
"85","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","19.85","30.15"
"88","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","38.75","94.4"
"89","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","30.1625","38.05"
"91","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","78","0","2","0","0","20","0","0","205.325","655.05"
"92","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","1","79","0","0","2","0","18","0","67.825","-48.3"
"93","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","51","33.9"
"94","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","20.325","81.9"
"98","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","188.5125","843"
"96","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","32.7125","23.25"
"95","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","30.7625","29.5"
"97","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","29.4625","94.1"
"99","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","194.9875","868.85"
"100","0.7","1","0.3","19","true","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","208.525","808.65"
"101","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","154.375","712.6"
