"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-baseline-0 1 2 4 7 10 13 16 18 19 20"
"10/20/2024 13:13:40:513 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"66","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","1","0","79","0","0","0","0","20","0","0","261.7625","767.9"
"67","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","58","0","0","22","0","19","0","0","1","1273.2375","600"
"68","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","54","0","0","26","0","20","0","0","0","1309.7","500.8"
"69","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","4","56","0","0","20","0","20","0","0","0","1155.7625","484.65"
"70","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","1","0","78","1","0","3","0","17","0","132.675","71.05"
"71","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","1","78","1","0","0","0","20","0","70.3","31.65"
"73","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","49","0","0","31","0","20","0","0","0","1322.0625","467.25"
"74","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","3","0","77","0","0","2","0","17","1","0","247.6875","703.35"
"72","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","49.025","45.55"
"75","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","1","58","0","0","21","0","20","0","0","0","1267.325","596.75"
"76","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","54","0","0","26","0","19","0","1","0","1159.1625","483.35"
"77","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","65","0","3","12","0","14","0","6","0","1121.0125","193"
"78","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","2","0","18","0","69.4125","53"
"79","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","26.3375","78.85"
"80","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","53.45","17.3"
"82","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","2","69","0","0","9","0","20","0","0","0","1258.7","338.25"
"81","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","3","77","0","0","0","0","20","0","65.4125","97.7"
"83","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","236.2625","611.55"
"84","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","55","0","0","25","0","17","0","3","0","1125.9875","230.9"
"86","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","16","52","0","0","12","0","13","0","7","0","1178.5125","238.35"
"87","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","217.225","658.5"
"85","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","42.0875","42.8"
"89","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","65","0","0","15","0","20","0","0","0","1115.95","476.95"
"88","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","2","0","18","0","130.95","91.3"
"90","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","49.3625","79.55"
"92","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","54","2","0","0","24","20","0","0","0","0","1235.7125","751.15"
