"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-with-perturbation"
"10/16/2024 17:19:55:486 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"987","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"988","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"990","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"989","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"991","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"992","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"993","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"994","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"996","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"995","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"998","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"997","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","70","0","10","0","0","0","15","5","0"
"999","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"1000","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.2","500","51","0","29","0","0","15","5","0","0","0"
"1004","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1003","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1001","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"1002","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"1006","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1005","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1007","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","6","0","24","0","0"
"1009","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1008","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"1011","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1010","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","63","7","0","0","29","0","1","0"
"1012","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"1013","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","1","0","69","0","0","0","30","0","0","0"
"1015","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1016","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1014","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"1017","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","58","12","0","0","30","0","0","0"
"1018","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1019","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"1022","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1020","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.3","500","0","65","1","4","0","3","1","20","6","0"
"1021","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1023","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1024","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","0","59","1","0","0","40","0","0","0"
"1025","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"1027","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1026","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","1","0","39","0","0"
"1028","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"1029","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","5","51","3","1","0","30","7","3","0","0"
"1030","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"1032","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1031","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1033","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","1","0","39","0","0"
"1034","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1035","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1036","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1037","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1039","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1038","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","58","0","2","0","0","0","38","2","0"
"1040","0.5","1","0.5","10","true","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"1041","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","2","0","8","0","0"
"1042","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","23","67","0","0","0","3","0","7","0","0"
"1044","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","1","89","0","0","0","1","0","9","0","0"
"1043","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","7","82","0","1","0","3","0","6","1","0"
"1045","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","2","0","8","0","0"
"1046","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","65","25","0","0","0","8","0","2","0","0"
"1047","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"1049","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"1048","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","89","1","0","0","0","9","0","1","0","0"
"1050","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","14","76","0","0","0","5","0","5","0","0"
"1051","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","0","50","40","0","0","3","0","7","0"
"1052","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","51","39","0","0","0","9","0","1","0","0"
"1053","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"1055","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"1054","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"1056","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"1058","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"1057","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","1","89","0","0","0","2","0","8","0","0"
"1059","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","87","0","3","0","0","8","2","0","0","0"
"1060","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"1061","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"1064","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"1062","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","8","68","0","4","0","8","0","12","0","0"
"1063","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","74","2","0","4","0","18","0","2","0","0"
"1065","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","3","77","0","0","0","4","0","16","0","0"
"1066","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","77","3","0","0","0","19","0","1","0","0"
"1067","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"1068","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","72","8","0","0","0","19","0","1","0","0"
"1070","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"1069","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","11","28","27","14","0","4","12","3","1","0"
"1072","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"1071","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","71","4","3","2","0","15","4","1","0","0"
"1073","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"1074","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","4","0","16","0","0"
"1075","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"1076","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","77","3","0","0","0","20","0","0","0","0"
"1077","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","79","1","0","0","0","20","0","0","0","0"
"1078","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","5","75","0","0","0","9","0","11","0","0"
"1079","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","66","14","0","0","0","17","0","3","0","0"
"1080","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"1081","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","68","0","2","0","0","28","2","0","0","0"
"1082","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","0","68","0","2","0","1","0","27","2","0"
"1083","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1085","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1084","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","59","0","11","0","0","25","5","0","0","0"
"1086","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","60","10","0","0","0","26","0","4","0","0"
"1087","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"1088","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","53","17","0","0","0","27","0","3","0","0"
"1089","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","58","12","0","0","0","30","0","0","0","0"
"1090","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","49","0","12","9","0","17","10","0","3","0"
"1092","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","29","1","0","0","0"
"1091","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","0","58","0","12","0","0","0","27","3","0"
"1094","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1095","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","38","32","0","0","0","22","0","8","0","0"
"1093","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","0","0","68","2","0","0","30","0","0","0"
"1097","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"1096","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","26","44","0","0","0","23","0","7","0","0"
"1098","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","65","2","2","1","0","29","0","1","0","0"
"1099","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","5","65","0","0","0","10","0","20","0","0"
"1100","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.3","500","69","0","1","0","0","30","0","0","0","0"
"1101","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","2","0","53","5","0","3","33","2","2","0"
"1103","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1102","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","0","0","34","26","0","0","30","0","10","0"
"1104","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","55","0","5","0","0","26","14","0","0","0"
"1105","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","30","30","0","0","0","25","0","15","0","0"
"1106","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"1107","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1108","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","59","1","0","0","0","40","0","0","0","0"
"1109","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1110","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1111","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","39","1","0","0","0"
"1112","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1113","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","0","2","0","58","0","0","0","0","40","0"
"1114","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1115","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1116","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","3","0","57","0","0","1","39","0","0","0"
"1118","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"1117","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","41","19","0","0","0","36","0","4","0","0"
"1119","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","58","0","2","0","0","39","1","0","0","0"
"1120","0.5","1","0.5","10","true","0.002","0.2","100","15","2","250","0.4","500","25","35","0","0","0","31","0","9","0","0"
"1121","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","20","26","24","20","0","1","6","1","2","0"
"1124","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","30","27","20","13","0","4","1","5","0","0"
"1122","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","21","22","21","26","0","3","4","1","2","0"
"1123","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","24","16","26","24","0","1","5","1","3","0"
"1125","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","18","26","21","25","0","1","4","1","4","0"
"1126","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","21","28","21","20","0","1","1","3","5","0"
"1127","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","30","19","20","21","0","1","4","3","2","0"
"1128","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","31","21","19","19","0","3","1","1","5","0"
"1129","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","25","19","20","26","0","4","3","2","1","0"
"1130","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","25","25","20","20","0","2","4","0","4","0"
"1131","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","18","27","26","19","0","4","3","1","2","0"
"1132","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","19","25","25","21","0","2","4","2","2","0"
"1133","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","20","23","22","25","0","1","4","2","3","0"
"1134","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","23","27","22","18","0","4","3","2","1","0"
"1136","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","27","27","20","16","0","4","2","3","1","0"
"1135","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","19","21","28","22","0","3","1","1","5","0"
"1137","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","29","22","18","21","0","1","5","0","4","0"
"1138","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","23","14","26","27","0","2","1","3","4","0"
"1139","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","28","16","19","27","0","1","2","3","4","0"
"1140","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.1","500","17","25","24","24","0","4","2","2","2","0"
"1142","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","22","22","14","22","0","5","6","6","3","0"
"1141","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","17","16","26","21","0","8","4","3","5","0"
"1144","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","26","18","21","15","0","6","6","5","3","0"
"1143","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","22","20","18","20","0","2","7","6","5","0"
"1145","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","25","22","16","17","0","2","4","5","9","0"
"1146","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","23","14","18","25","0","5","4","6","5","0"
"1147","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","13","22","25","20","0","4","4","8","4","0"
"1148","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","24","20","18","18","0","4","8","3","5","0"
"1150","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","27","20","14","19","0","8","3","7","2","0"
"1149","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","20","23","24","13","0","5","5","6","4","0"
"1151","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","23","19","18","20","0","5","8","4","3","0"
"1152","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","23","16","19","22","0","6","3","4","7","0"
"1153","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","20","29","17","14","0","5","3","5","7","0"
"1154","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","15","23","22","20","0","3","3","6","8","0"
"1155","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","26","24","15","15","0","6","8","2","4","0"
"1156","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","17","24","18","21","0","2","7","5","6","0"
"1157","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","21","19","20","20","0","3","10","4","3","0"
"1158","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","14","22","25","19","0","5","5","3","7","0"
"1159","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","22","14","24","20","0","4","2","9","5","0"
"1160","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.2","500","20","23","22","15","0","5","8","2","5","0"
"1161","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","20","12","22","16","0","9","6","7","8","0"
"1162","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","29","18","10","13","0","5","10","4","11","0"
"1163","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","16","18","19","17","0","8","5","8","9","0"
"1164","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","21","24","17","8","0","10","9","6","5","0"
"1165","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","19","22","19","10","0","10","5","9","6","0"
"1166","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","19","21","15","15","0","8","6","3","13","0"
"1167","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","18","26","8","18","0","5","7","11","7","0"
"1168","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","15","21","20","14","0","10","7","3","10","0"
"1169","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","14","17","16","23","0","5","9","7","9","0"
"1170","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","12","25","19","14","0","7","5","6","12","0"
"1171","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","21","19","10","20","0","4","10","6","10","0"
"1172","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","18","17","10","25","0","13","6","7","4","0"
"1173","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","15","22","20","13","0","5","11","5","9","0"
"1174","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","13","22","14","21","0","10","4","7","9","0"
"1175","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","21","15","17","17","0","7","7","7","9","0"
"1176","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","20","20","20","10","0","7","10","6","7","0"
"1177","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","19","20","16","15","0","7","3","9","11","0"
"1178","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","19","15","20","16","0","8","6","7","9","0"
"1179","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","19","17","18","16","0","7","8","9","6","0"
"1180","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.3","500","23","14","12","21","0","14","5","5","6","0"
"1181","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","16","16","17","11","0","11","9","10","10","0"
"1182","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","16","9","19","16","0","9","14","7","10","0"
"1183","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","9","19","18","14","0","5","13","11","11","0"
"1184","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","15","16","9","20","0","6","11","15","8","0"
"1185","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","13","18","14","15","0","11","9","12","8","0"
"1186","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","18","22","10","10","0","2","16","9","13","0"
"1187","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","15","10","18","17","0","9","8","11","12","0"
"1188","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","17","12","14","17","0","9","13","10","8","0"
"1189","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","12","15","15","18","0","8","14","5","13","0"
"1190","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","16","13","11","20","0","9","8","13","10","0"
"1191","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","14","24","13","9","0","9","10","14","7","0"
"1192","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","13","10","19","18","0","14","9","10","7","0"
"1193","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","18","16","15","11","0","11","9","10","10","0"
"1194","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","7","18","15","20","0","10","12","12","6","0"
"1195","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","15","17","15","13","0","5","13","15","7","0"
"1197","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","17","16","12","15","0","11","7","12","10","0"
"1196","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","11","10","15","24","0","12","13","4","11","0"
"1201","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","20","0","0","0","70","9","0","0","0","1"
"1202","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","0","24","0","0","66","0","0","10","0","0"
"1198","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","17","11","17","15","0","12","8","10","10","0"
"1203","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","18","0","0","0","72","10","0","0","0","0"
"1204","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","25","0","0","0","65","9","0","0","0","1"
"1199","0.5","1","0.5","10","true","0.002","0.2","100","20","2","250","0.4","500","16","12","10","22","0","9","12","11","8","0"
"1205","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","0","0","0","18","72","0","0","0","9","1"
"1207","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","0","23","0","0","67","0","0","9","0","1"
"1206","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","27","0","0","0","63","10","0","0","0","0"
"1208","0.5","1","0.5","15","true","0.002","0.2","100","0","2","250","0.1","500","22","0","0","0","68","10","0","0","0","0"
