"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation-new-strategies"
"10/16/2024 18:44:12:506 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"60","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","677.55","478.35"
"55","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","0","80","0","0","0","0","20","0","52.8","46.5"
"59","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","1","0","19","0","0","273.5","711.35"
"61","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","66","5","9","0","0","16","0","3","1","0","476.9125","570.15"
"63","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","66","14","0","0","0","20","0","0","0","0","608.975","439.25"
"62","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","0","0","80","0","0","0","0","20","0","0","299.8375","804.7"
"66","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","36","44","0","0","0","5","15","0","0","0","678.0375","269.9"
"64","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","62","0","18","0","0","18","0","2","0","0","449.7","812.7"
"67","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","80","0","0","0","0","18","0","2","0","0","557.3375","644"
"65","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","5","0","75","0","0","6","0","14","0","0","287.2625","585.95"
